# Genome	Order	Family	Subfamily	Genus	Class	Virus Name	GenBank Accession Number	RefSeq Accession Number	Accession number used	Sequence description	Host
IV_+ssRNAviruses	Picornavirales	Iflaviridae		Unassigned	Iflaviridae	Graminella nigrifrons virus 1	KP866792	NC_026733	KP866792	Graminella nigrifrons virus 1 isolate Ohio, complete genome.	invertebrates
IV_+ssRNAviruses	Picornavirales	Iflaviridae		Unassigned	Iflaviridae	Halyomorpha halys virus	KF699344	NC_022611	KF699344	Halyomorpha halys virus isolate Beltsville, complete genome.	invertebrates
IV_+ssRNAviruses	Picornavirales	Iflaviridae		Unassigned	Iflaviridae	King virus	KX779454	NC_031749	KX779454	King virus strain UWV2 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Iflaviridae		Unassigned	Iflaviridae	La Jolla virus	KP714074	NC_027128	KP714074	La Jolla virus putative polyprotein gene, complete cds.	invertebrates
IV_+ssRNAviruses	Picornavirales	Iflaviridae		Unassigned	Iflaviridae	Laodelphax striatella honeydew virus 1	KF934491	NC_023627	KF934491	Laodelphax striatella honeydew virus 1 isolate Nanjing, complete genome.	invertebrates
IV_+ssRNAviruses	Picornavirales	Iflaviridae		Unassigned	Iflaviridae	Laodelphax striatellus picorna-like virus 2	KM272628	NC_025788	KM272628	Laodelphax striatellus picorna-like virus 2 isolate LsPV2, complete genome.	invertebrates
IV_+ssRNAviruses	Picornavirales	Iflaviridae		Unassigned	Iflaviridae	Nilaparvata lugens honeydew virus-2	AB826459	NC_021566	AB826459	Nilaparvata lugens honeydew virus-2 genomic RNA, complete genome, isolate: Izumo.	invertebrates
IV_+ssRNAviruses	Picornavirales	Iflaviridae		Unassigned	Iflaviridae	Nilaparvata lugens honeydew virus-3	AB826460	NC_021567	AB826460	Nilaparvata lugens honeydew virus-3 genomic RNA, complete genome, isolate: Kagoshima.	invertebrates
IV_+ssRNAviruses	Picornavirales	Iflaviridae		Unassigned	Iflaviridae	Opsiphanes invirae iflavirus 1	KR534892	NC_027917	KR534892	Opsiphanes invirae iflavirus 1, complete genome.	invertebrates
IV_+ssRNAviruses	Picornavirales	Iflaviridae		Unassigned	Iflaviridae	Thaumetopoea pityocampa iflavirus 1	KP217032	NC_026250	KP217032	Thaumetopoea pityocampa iflavirus 1 polyprotein gene, complete cds.	invertebrates
IV_+ssRNAviruses	Picornavirales	Marnaviridae		Marnavirus	Marnaviridae	Heterosigma akashiwo RNA virus	AY337486	NC_005281	AY337486	Heterosigma akashiwo RNA virus SOG263, complete genome.	algae
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Ampivirus	Picornaviridae	Ampivirus A	KP770140	NC_027214	KP770140	Ampivirus A1 strain NEWT/2013/HUN, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Aphthovirus	Picornaviridae	Bovine rhinitis A virus	KP236128		KP236128	Bovine rhinitis A virus strain Sd-1 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Aphthovirus	Picornaviridae	Bovine rhinitis B virus	EU236594	NC_010354	EU236594	Bovine rhinovirus 2, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Aphthovirus	Picornaviridae	Equine rhinitis A virus	DQ272578		DQ272578	Equine rhinitis A virus strain PERV-1, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Aphthovirus	Picornaviridae	Equine rhinitis A virus	X96870	NC_003982	X96870	Equine Rhinovirus type 1 genomic sequence.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Aphthovirus	Picornaviridae	Foot-and-mouth disease virus	AF308157	NC_004004	AF308157	Foot-and-mouth disease virus, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Aphthovirus	Picornaviridae	Foot-and-mouth disease virus	AY593829		AY593829	Foot-and-mouth disease virus O isolate o6pirbright iso58, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Aquamavirus	Picornaviridae	Aquamavirus A (Seal picornavirus type 1)	EU142040	NC_009891	EU142040	Seal picornavirus type 1 isolate HO.02.21, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Avihepatovirus	Picornaviridae	Avihepatovirus A (Duck hepatitis A virus 1)	DQ226541	NC_008250	DQ226541	Duck hepatitis A virus 1 strain R85952, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Avisivirus	Picornaviridae	Avisivirus A (Turkey avisivirus)	KC614703		KC614703	Turkey avisivirus isolate USA-IN1, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Avisivirus	Picornaviridae	Avisivirus B (Chicken picornavirus 2)	KF979333	NC_024766	KF979333	Chicken picornavirus 2 isolate 44C, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Avisivirus	Picornaviridae	Avisivirus C (Chicken picornavirus 3)	KF979334	NC_024767	KF979334	Chicken picornavirus 3 isolate 45C, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Cardiovirus	Picornaviridae	Cardiovirus A (Encephalomyocarditis virus)	M81861	NC_001479	M81861	Encephalomyocarditis virus polyprotein, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Cardiovirus	Picornaviridae	Cardiovirus B (Theilovirus)	X56019	NC_001366	X56019	Theilers murine encephalomyelitis virus (TMEV) complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Cardiovirus	Picornaviridae	Cardiovirus C (Boone cardiovirus)	JQ864242		JQ864242	Boone cardiovirus 1 isolate BCV-1 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Cardiovirus	Picornaviridae	Human TMEV-like cardiovirus	EU376394	NC_010810	EU376394	Human TMEV-like cardiovirus, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Cardiovirus	Picornaviridae	Saffold virus	EF165067	NC_009448	EF165067	Saffold virus, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Cosavirus	Picornaviridae	Cosavirus A (Human cosavirus A)	FJ438902	NC_012800	FJ438902	Cosavirus A strain HCoSV-A1 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Cosavirus	Picornaviridae	Cosavirus B (Human cosavirus B)	FJ438907	NC_012801	FJ438907	Human cosavirus B1 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Cosavirus	Picornaviridae	Cosavirus D (Human cosavirus D)	FJ438908	NC_012802	FJ438908	Human cosavirus D1 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Cosavirus	Picornaviridae	Cosavirus E (Human cosavirus E)	FJ555055	NC_012798	FJ555055	Human cosavirus E1 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Cosavirus	Picornaviridae	Cosavirus F (Human cosavirus F)	JN867758	NC_034385	JN867758	Human cosavirus F strain PK5006 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Cosavirus	Picornaviridae	Cosavirus JMY-2014	KM516909	NC_025961	KM516909	Cosavirus JMY-2014 isolate Cosa-CHN, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Cosavirus	Picornaviridae	Human cosavirus	KJ194505	NC_023984	KJ194505	Human cosavirus isolate Cosavirus_Amsterdam_1994, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Dicipivirus	Picornaviridae	Cadicivirus A (Canine picodicistrovirus)	JN819202	NC_021178	JN819202	Canine picodicistrovirus strain 209, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Enterovirus A (Coxsackievirus A16)	U05876	NC_001612	U05876	coxsackievirus A16 G-10, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Enterovirus A (Coxsackievirus A2)	AY421760		AY421760	Human coxsackievirus A2 strain Fleetwood, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Enterovirus B (Coxsackievirus B1)	M16560	NC_001472	M16560	Coxsackievirus B1, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Enterovirus B (Coxsackievirus B3)	M88483		M88483	Coxsackievirus B3 mRNA, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Enterovirus C (Human poliovirus 1 Mahoney)	V01149	NC_002058	V01149	Human poliovirus 1 Mahoney, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Enterovirus D (Enterovirus D68)	AY426531		AY426531	Human enterovirus 68 strain Fermon, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Enterovirus D (Human enterovirus 70)	D00820	NC_001430	D00820	Human enterovirus 70 genomic RNA, complete genome, strain: J670/71.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Enterovirus E (Bovine enterovirus)	D00214	NC_001859	D00214	Bovine enterovirus genomic RNA, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Enterovirus F (Enterovirus F strain BEV-261)	DQ092770	NC_021220	DQ092770	Enterovirus F strain BEV-261 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Enterovirus G (Porcine enterovirus 9)	AF363453	NC_004441	AF363453	Porcine enterovirus 9 strain UKG/410/73 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Enterovirus H (A-2 plaque virus)	AF201894	NC_003988	AF201894	A-2 plaque virus A2 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Enterovirus H (Simian enterovirus SV4)	AF326759		AF326759	Simian enterovirus SV4 strain 1715 UWB, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Enterovirus I (Dromedary camel enterovirus)	KP345887		KP345887	Dromedary camel enterovirus strain 19CC, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Enterovirus J 1631	AF326766	NC_010415	AF326766	Enterovirus J strain 1631, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Enterovirus J N203	AF414373	NC_013695	AF414373	Enterovirus J strain N203, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Enterovirus SEV-gx	KU587555	NC_029905	KU587555	Enterovirus SEV-gx, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Enterovirus sp.	KJ420749	NC_024073	KJ420749	Enterovirus sp. isolate CPML_8109/08, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Possum enterovirus W1	AY462106	NC_008714	AY462106	Possum enterovirus W1, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Rhinovirus A (Human rhinovirus A1)	FJ445111		FJ445111	Human rhinovirus 1 strain ATCC VR-1559, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Rhinovirus A (Human rhinovirus A89)	A10937	NC_001617	A10937	Human rhinovirus 89 (HRV89), complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Rhinovirus B (Human rhinovirus B14)	K02121	NC_001490	K02121	Human rhinovirus type 14 (HRV14), complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Rhinovirus B (Human rhinovirus B3)	DQ473485		DQ473485	Human rhinovirus 3, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Rhinovirus C	EF582385	NC_009996	EF582385	Human rhinovirus C strain 024, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Rhinovirus C (Human rhinovirus NAT001)	EF077279		EF077279	Human rhinovirus NAT001 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Enterovirus	Picornaviridae	Yak enterovirus	KU955844	NC_029854	KU955844	Yak enterovirus strain SWUN-AB001, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Erbovirus	Picornaviridae	Erbovirus A (Equine rhinitis B virus 1)	X96871	NC_003983	X96871	Equine Rhinovirus type 2 genomic sequence.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Gallivirus	Picornaviridae	Chicken gallivirus 1	KF979337	NC_024770	KF979337	Chicken gallivirus 1 isolate 518C, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Gallivirus	Picornaviridae	Gallivirus A (Turkey gallivirus)	JQ691613	NC_018400	JQ691613	Turkey gallivirus strain turkey/M176/2011/HUN, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Gallivirus	Picornaviridae	Gallivirus Pf-CHK1/GV	KT880666	NC_028964	KT880666	Gallivirus Pf-CHK1/GV, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Harkavirus	Picornaviridae	Harkavirus A (Falcovirus A1)	KP230449	NC_026921	KP230449	Falcovirus A1 strain kestrel/VOVE0622/2013/HUN, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Hepatovirus	Picornaviridae	Bat hepatovirus	KT452714	NC_028366	KT452714	Bat hepatovirus isolate M32Eidhel2010 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Hepatovirus	Picornaviridae	Hepatovirus A	M14707	NC_001489	M14707	Hepatitis A virus (wild-type) RNA, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Hepatovirus	Picornaviridae	Hepatovirus B (Phopivirus)	KR703607	NC_027818	KR703607	Phopivirus strain NewEngland_USA/2011, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Hepatovirus	Picornaviridae	Hepatovirus C (Bat hepatovirus)	KT452742		KT452742	Bat hepatovirus isolate SMG18520Minmav2014 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Hepatovirus	Picornaviridae	Hepatovirus D (Rodent hepatovirus)	KT452637	NC_028363	KT452637	Rodent hepatovirus isolate RMU101637Micarv2010 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Hepatovirus	Picornaviridae	Hepatovirus E (Rodent hepatovirus)	KT452735		KT452735	Rodent hepatovirus isolate CIV459Lopsik2004 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Hepatovirus	Picornaviridae	Hepatovirus F (Rodent hepatovirus)	KT452685		KT452685	Rodent hepatovirus isolate KEF121Sigmas2012 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Hepatovirus	Picornaviridae	Hepatovirus G (Bat hepatovirus)	KT452730		KT452730	Bat hepatovirus isolate BUO2BF86Colafr2010 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Hepatovirus	Picornaviridae	Hepatovirus H (Hedgehog hepatovirus)	KT452691	NC_028365	KT452691	Hedgehog hepatovirus isolate Igel8Erieur2014 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Hepatovirus	Picornaviridae	Hepatovirus I (Shrew hepatovirus)	KT452658	NC_028364	KT452658	Shrew hepatovirus isolate KS121232Sorara2012 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Hepatovirus	Picornaviridae	Tupaia hepatovirus A	KT877158	NC_028981	KT877158	Tupaia hepatovirus A isolate TN1, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Hunnivirus	Picornaviridae	Hunnivirus A (Bovine hungarovirus 1)	JQ941880	NC_018668	JQ941880	Bovine hungarovirus 1 strain BHUV1/2008/HUN, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Hunnivirus	Picornaviridae	Norway rat hunnivirus	KJ950971	NC_025675	KJ950971	Norway rat hunnivirus isolate NrHuV/NYC-E21 polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Kobuvirus	Picornaviridae	Aichivirus A (Aichi virus 1)	AB010145	NC_001918	AB010145	Aichi virus genomic RNA, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Kobuvirus	Picornaviridae	Aichivirus A (Aichi virus 1)	AB040749		AB040749	Aichi virus genomic RNA, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Kobuvirus	Picornaviridae	Aichivirus B (Bovine kobuvirus)	AB084788	NC_004421	AB084788	Bovine kobuvirus genomic RNA, complete genome, strain:U-1.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Kobuvirus	Picornaviridae	Aichivirus C (Porcine kobuvirus)	EU787450	NC_011829	EU787450	Porcine kobuvirus swine/S-1-HUN/2007/Hungary, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Kobuvirus	Picornaviridae	Aichivirus D (Kobuvirus cattle/Kagoshima-1-22-KoV/2014/JPN)	LC055961	NC_027919	LC055961	Kobuvirus cattle/Kagoshima-1-22-KoV/2014/JPN genomic RNA, nearly complete genome, strain: Kagoshima-1-22-KoV/2014/JPN.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Kobuvirus	Picornaviridae	Caprine kobuvirus	KF793927	NC_023422	KF793927	Caprine kobuvirus isolate 12Q108, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Kobuvirus	Picornaviridae	Kobuvirus cattle/Kagoshima-2-24-KoV/2015/JPN	LC055960	NC_027918	LC055960	Kobuvirus cattle/Kagoshima-2-24-KoV/2015/JPN genomic RNA, complete genome, strain: Kagoshima-2-24-KoV/2015/JPN.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Kobuvirus	Picornaviridae	Mouse kobuvirus M-5/USA/2010	JF755427	NC_015936	JF755427	Mouse kobuvirus M-5/USA/2010, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Kobuvirus	Picornaviridae	Porcine kobuvirus	KP260507	NC_027054	KP260507	Porcine kobuvirus isolate JS-02a-CHN/2014/China, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Kobuvirus	Picornaviridae	Porcine kobuvirus SH-W-CHN/2010/China	JN630514	NC_016769	JN630514	Porcine kobuvirus SH-W-CHN/2010/China, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Kunsagivirus	Picornaviridae	Kunsagivirus A	KC935379		KC935379	Kunsagivirus 1 strain roller/SZAL6-KuV/2011/HUN, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Limnipivirus	Picornaviridae	Fathead minnow picornavirus	KC465953	NC_023437	KC465953	Fathead minnow picornavirus strain 09-283, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Limnipivirus	Picornaviridae	Limnipivirus A (Bluegill picornavirus)	JX134222	NC_018506	JX134222	Bluegill picornavirus isolate 04-032, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Limnipivirus	Picornaviridae	Limnipivirus B (Carp picornavirus 1)	KF306267	NC_023162	KF306267	Carp picornavirus 1 isolate F37/06, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Limnipivirus	Picornaviridae	Limnipivirus C (Fathead minnow picornavirus)	KF183915		KF183915	Fathead minnow picornavirus isolate FHMPV-1, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Megrivirus	Picornaviridae	Chicken megrivirus	KF961187	NC_023857	KF961187	Chicken megrivirus strain chicken/CHK-IV-CHV/2013/HUN, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Megrivirus	Picornaviridae	Duck megrivirus	KC663628	NC_024120	KC663628	Duck megrivirus strain LY, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Megrivirus	Picornaviridae	Melegrivirus A (Turkey hepatitis virus 2993D)	HM751199	NC_021201	HM751199	Turkey hepatitis virus 2993D polyprotein gene, complete cds.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Megrivirus	Picornaviridae	Turkey megrivirus	KF961188	NC_023858	KF961188	Turkey megrivirus strain turkey/B407-THV/2011/HUN, complete genome.	vertebrates
IV_+ssRNAviruses	Picornavirales	Picornaviridae		Mischivirus	Picornaviridae	Mischivirus A (Miniopterus schreibersii picornavirus 1)	JQ814851	NC_034381	JQ814851	Miniopterus schreibersii picornavirus 1, complete genome.	vertebrates
