# Genome	Order	Family	Subfamily	Genus	Class	Virus Name	GenBank Accession Number	RefSeq Accession Number	Accession number used	Sequence description	Host
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Reoviridae-Rotavirus	Rotavirus D (Rotavirus D chicken)	GU733443, GU733444, GU733445, GU733446, GU733447, GU733448, GU733449, GU733450, GU733451, GU733452, GU733453	NC_014511, NC_014512, NC_014513, NC_014514, NC_014515, NC_014516, NC_014517, NC_014518, NC_014519, NC_014520, NC_014521	GU733443, GU733444, GU733445, GU733446, GU733447, GU733448, GU733449, GU733450, GU733451, GU733452, GU733453	Rotavirus D chicken/05V0049/DEU/2005 segment 1, complete sequence., Rotavirus D chicken/05V0049/DEU/2005 segment 2, complete sequence., Rotavirus D chicken/05V0049/DEU/2005 segment 3, complete sequence., Rotavirus D chicken/05V0049/DEU/2005 segment 4, complete sequence., Rotavirus D chicken/05V0049/DEU/2005 segment 5, complete sequence., Rotavirus D chicken/05V0049/DEU/2005 segment 6, complete sequence., Rotavirus D chicken/05V0049/DEU/2005 segment 7, complete sequence., Rotavirus D chicken/05V0049/DEU/2005 segment 8, complete sequence., Rotavirus D chicken/05V0049/DEU/2005 segment 9, complete sequence., Rotavirus D chicken/05V0049/DEU/2005 segment 10, complete sequence., Rotavirus D chicken/05V0049/DEU/2005 segment 11, complete sequence.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Reoviridae-Rotavirus	Rotavirus F (Rotavirus F chicken)	JN596591, JQ919995, JQ919997, JQ919996, JQ919999, HQ403603, JQ920001, JQ920000, JQ919998, JQ920003, JQ920002	NC_021625, NC_021626, NC_021631, NC_021630, NC_021632, NC_021635, NC_021633, NC_021628, NC_021627, NC_021629, NC_021634	JN596591, JQ919995, JQ919997, JQ919996, JQ919999, HQ403603, JQ920001, JQ920000, JQ919998, JQ920003, JQ920002	Rotavirus F chicken/03V0568/DEU/2003 segment 1, complete sequence., Rotavirus F chicken/03V0568/DEU/2003 segment 2, complete sequence., Rotavirus F chicken/03V0568/DEU/2003 segment 3, complete sequence., Rotavirus F chicken/03V0568/DEU/2003 segment 4, complete sequence., Rotavirus F chicken/03V0568/DEU/2003 segment 5, complete sequence., Rotavirus F chicken/03V0568/DEU/2003 segment 6, complete sequence., Rotavirus F chicken/03V0568/DEU/2003 segment 7, complete sequence., Rotavirus F chicken/03V0568/DEU/2003 segment 8, complete sequence., Rotavirus F chicken/03V0568/DEU/2003 segment 9, complete sequence., Rotavirus F chicken/03V0568/DEU/2003 segment 10, complete sequence., Rotavirus F chicken/03V0568/DEU/2003 segment 11, complete sequence.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Reoviridae-Rotavirus	Rotavirus G (Rotavirus G chicken)	JN596592, JQ920004, JQ920006, JQ920005, JQ920008, HQ403604, JQ920010, JQ920009, JQ920007, JQ920011, JQ920012	NC_021590, NC_021580, NC_021581, NC_021589, NC_021583, NC_021588, NC_021585, NC_021584, NC_021582, NC_021586, NC_021587	JN596592, JQ920004, JQ920006, JQ920005, JQ920008, HQ403604, JQ920010, JQ920009, JQ920007, JQ920011, JQ920012	Rotavirus G chicken/03V0567/DEU/2003 segment 1, complete sequence., Rotavirus G chicken/03V0567/DEU/2003 segment 2, complete sequence., Rotavirus G chicken/03V0567/DEU/2003 segment 3, complete sequence., Rotavirus G chicken/03V0567/DEU/2003 segment 4, complete sequence., Rotavirus G chicken/03V0567/DEU/2003 segment 5, complete sequence., Rotavirus G chicken/03V0567/DEU/2003 segment 6, complete sequence., Rotavirus G chicken/03V0567/DEU/2003 segment 7, complete sequence., Rotavirus G chicken/03V0567/DEU/2003 segment 8, complete sequence., Rotavirus G chicken/03V0567/DEU/2003 segment 9, complete sequence., Rotavirus G chicken/03V0567/DEU/2003 segment 10, complete sequence., Rotavirus G chicken/03V0567/DEU/2003 segment 11, complete sequence.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Rotavirus	Reoviridae-Rotavirus	Rotavirus I (Rotavirus G dog)	KM369892, KM369893, KM369895, KM369894, KM369887, KM369896, KM369888, KM369889, KM369897, KM369890, KM369891	NC_026825, NC_026826, NC_026828, NC_026827, NC_026820, NC_026829, NC_026821, NC_026822, NC_026830, NC_026823, NC_026824	KM369892, KM369893, KM369895, KM369894, KM369887, KM369896, KM369888, KM369889, KM369897, KM369890, KM369891	Rotavirus I strain KE135/2012 VP1 gene, complete cds., Rotavirus I strain KE135/2012 VP2 gene, complete cds., Rotavirus I strain KE135/2012 VP4 gene, complete cds., Rotavirus I strain KE135/2012 VP3 gene, complete cds., Rotavirus I strain KE135/2012 NSP1-1 and NSP1-2 genes, complete cds., Rotavirus I strain KE135/2012 VP6 gene, complete cds., Rotavirus I strain KE135/2012 NSP2 gene, complete cds., Rotavirus I strain KE135/2012 NSP3 gene, complete cds., Rotavirus I strain KE135/2012 VP7 gene, complete cds., Rotavirus I strain KE135/2012 NSP4 gene, complete cds., Rotavirus I strain KE135/2012 NSP5 gene, complete cds.	vertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Seadornavirus	Reoviridae-Seadornavirus	Banna virus	AF133430, AF134514, AF134515, AF134516, AF134517, AF134518, AF052018, AF052017, AF052016, AF052015, AF052014, AF019908	NC_004211, NC_004217, NC_004218, NC_004219, NC_004220, NC_004221, NC_004204, NC_004203, NC_004202, NC_004201, NC_004200, NC_004198	AF133430, AF134514, AF134515, AF134516, AF134517, AF134518, AF052018, AF052017, AF052016, AF052015, AF052014, AF019908	Banna virus segment 1 putative RNA-dependent RNA polymerase VP1 gene, complete cds., Banna virus segment 2 VP2 gene, complete cds., Banna virus segment 3 VP3 gene, complete cds., Banna virus segment 4 VP4 gene, complete cds., Banna virus segment 5 VP5 gene, complete cds., Banna virus segment 6 VP6 gene, complete cds., Banna virus JKT-6423 segment 7 Vp7 gene, complete cds., Banna virus JKT-6423 segment 8 Vp8 gene, complete cds., Banna virus JKT-6423 segment 9 Vp9 gene, complete cds., Banna virus JKT-6423 segment 10 Vp10 gene, complete cds., Banna virus JKT-6423 segment 11 Vp11 gene, complete cds., Banna virus JKT-6423 segment 12 vp12 gene, complete cds.	vertebrates, invertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Seadornavirus	Reoviridae-Seadornavirus	Kadipiro virus	AF133429, AF134509, AF134510, AF134511, AF134512, AF134513, AF052023, AF052022, AF052021, AF052020, AF052019, AF019909	NC_004210, NC_004212, NC_004213, NC_004214, NC_004215, NC_004216, NC_004209, NC_004208, NC_004207, NC_004206, NC_004205, NC_004199	AF133429, AF134509, AF134510, AF134511, AF134512, AF134513, AF052023, AF052022, AF052021, AF052020, AF052019, AF019909	Kadipiro virus segment 1 putative RNA-dependent RNA polymerase VP1 gene, complete cds., Kadipiro virus segment 2 VP2 gene, complete cds., Kadipiro virus segment 3 VP3 gene, complete cds., Kadipiro virus segment 4 VP4 gene, complete cds., Kadipiro virus segment 5 VP5 gene, complete cds., Kadipiro virus segment 6 VP6 gene, complete cds., Kadipiro virus JKT-7075 segment 7 Vp7 gene, complete cds., Kadipiro virus JKT-7075 segment 8 Vp8 gene, complete cds., Kadipiro virus JKT-7075 segment 9 Vp9 gene, complete cds., Kadipiro virus JKT-7075 segment 10 Vp10 gene, complete cds., Kadipiro virus JKT-7075 segment 11 Vp11 gene, complete cds., Kadipiro virus JKT-7075 segment 12 vp12 gene, complete cds.	vertebrates, invertebrates
III_dsRNAviruses	Unassigned	Reoviridae	Sedoreovirinae	Seadornavirus	Reoviridae-Seadornavirus	Liao ning virus	AY701339, AY701340, AY701341, AY701342, AY701343, AY701344, AY701345, AY701346, AY701347, AY701348, AY701349, AY701350	NC_007736, NC_007737, NC_007738, NC_007739, NC_007740, NC_007741, NC_007742, NC_007743, NC_007744, NC_007745, NC_007746, NC_007747	AY701339, AY701340, AY701341, AY701342, AY701343, AY701344, AY701345, AY701346, AY701347, AY701348, AY701349, AY701350	Liao ning virus segment 1, complete sequence., Liao ning virus segment 2, complete sequence., Liao ning virus segment 3, complete sequence., Liao ning virus segment 4, complete sequence., Liao ning virus segment 5, complete sequence., Liao ning virus segment 6, complete sequence., Liao ning virus segment 7, complete sequence., Liao ning virus segment 8, complete sequence., Liao ning virus segment 9, complete sequence., Liao ning virus segment 10, complete sequence., Liao ning virus segment 11, complete sequence., Liao ning virus segment 12, complete sequence.	vertebrates, invertebrates
III_dsRNAviruses	Unassigned	Totiviridae		Giardiavirus	Totiviridae	Giardia lamblia virus	L13218	NC_003555	L13218	Gardiavirus genomic sequence.	protozoa
III_dsRNAviruses	Unassigned	Totiviridae		Leishmaniavirus	Totiviridae	Leishmania RNA virus 1	M92355	NC_002063	M92355	Leishmania RNA virus 1-1 putative coat protein and RNA dependent RNA polymerase genes, complete cds.	protozoa
III_dsRNAviruses	Unassigned	Totiviridae		Leishmaniavirus	Totiviridae	Leishmania RNA virus 2	U32108	NC_002064	U32108	Leishmania RNA virus 2-1, complete genome.	protozoa
III_dsRNAviruses	Unassigned	Totiviridae		Totivirus	Totiviridae	Saccharomyces cerevisiae virus L-A	J04692	NC_003745	J04692	Saccharomyces cerevisiae virus L-A major coat protein, ssRNA-binding protein, and RNA polymerase genes, complete cds.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Totivirus	Totiviridae	Saccharomyces cerevisiae virus L-BC (La)	U01060	NC_001641	U01060	Saccharomyces cerevisiae virus La, complete genome.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Totivirus	Totiviridae	Scheffersomyces segobiensis virus L	KC610514		KC610514	Scheffersomyces segobiensis virus L isolate NRRL Y-11571, complete genome.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Totivirus	Totiviridae	Tuber aestivum virus 1	HQ158596		HQ158596	Tuber aestivum virus 1 capsid protein and RNA polymerase genes, complete cds.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Totivirus	Totiviridae	Ustilago maydis virus H1	U01059	NC_003823	U01059	Ustilago maydis virus UmVH1 cap-pol fusion protein gene, complete cds.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Totivirus	Totiviridae	Xanthophyllomyces dendrorhous virus L1A	JN997472	NC_020903	JN997472	Xanthophyllomyces dendrorhous virus L1A capsid protein (CP) and RNA-dependent RNA polymerase (RdRp) genes, complete cds.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Totivirus	Totiviridae	Xanthophyllomyces dendrorhous virus L1B	JN997473		JN997473	Xanthophyllomyces dendrorhous virus L1b capsid protein (CP) and RNA-dependent RNA polymerase (RdRp) genes, complete cds.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Trichomonasvirus	Totiviridae	Trichomonas vaginalis virus 1	U08999	NC_003824	U08999	Trichomonas vaginalis virus 1 strain T1 capsid protein gene, complete cds; and RNA-dependent RNA polymerase (pol) gene, partial cds.	protozoa
III_dsRNAviruses	Unassigned	Totiviridae		Trichomonasvirus	Totiviridae	Trichomonas vaginalis virus 2	AF127178	NC_003873	AF127178	Trichomonas vaginalis virus II capsid protein (cap) gene, complete cds; and RNA-dependent RNA polymerase (pol) gene, partial cds.	protozoa
III_dsRNAviruses	Unassigned	Totiviridae		Trichomonasvirus	Totiviridae	Trichomonas vaginalis virus 3	AF325840	NC_004034	AF325840	Trichomonas vaginalis virus 3 capsid protein (cap) and RNA-dependent RNA polymerase (pol) genes, complete cds.	protozoa
III_dsRNAviruses	Unassigned	Totiviridae		Trichomonasvirus	Totiviridae	Trichomonas vaginalis virus 4	HQ607520		HQ607520	Trichomonas vaginalis virus 4 strain TVV4-OC3, complete genome.	protozoa
III_dsRNAviruses	Unassigned	Totiviridae		Victorivirus	Totiviridae	Aspergillus foetidus slow virus 1	HE588147		HE588147	Aspergillus foetidus slow virus 1 CP gene and RdRp gene, genomic RNA.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Victorivirus	Totiviridae	Beauveria bassiana victorivirus 1	HE572591		HE572591	Beauveria bassiana victorivirus 1, complete genome.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Victorivirus	Totiviridae	Chalara elegans RNA Virus 1	AY561500	NC_005883	AY561500	Thielaviopsis basicola dsRNA virus 1, complete sequence.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Victorivirus	Totiviridae	Coniothyrium minitans RNA virus	AF527633	NC_007523	AF527633	Coniothyrium minitans mycovirus putative coat protein and putative RNA-dependent RNA polymerase genes, complete cds.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Victorivirus	Totiviridae	Epichloe festucae virus 1	AM261427		AM261427	Epichloe festucae virus 1 CP gene for outative coat protein and RdRp gene for RNA dependent RNA polymerase gene, genomic RNA, strain P23.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Victorivirus	Totiviridae	Gremmeniella abietina RNA virus L1	AF337175	NC_003876	AF337175	Gremmeniella abietina RNA virus L1 putative coat protein and putative RNA dependent RNA polymerase genes, complete cds.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Victorivirus	Totiviridae	Helicobasidium mompa totivirus 1-17	AB085814	NC_005074	AB085814	Helicobasidium mompa No.17 dsRNA virus large segment, complete sequence.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Victorivirus	Totiviridae	Helminthosporium victoriae virus 190S	U41345	NC_003607	U41345	Helminthosporium victoriae virus 190S coat protein and RNA dependent RNA polymerase genes, complete cds.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Victorivirus	Totiviridae	Magnaporthe oryzae virus 1	AB176964	NC_006367	AB176964	Magnaporthe oryzae virus 1 genomic RNA, complete genome.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Victorivirus	Totiviridae	Magnaporthe oryzae virus 2	AB300379	NC_010246	AB300379	Magnaporthe oryzae virus 2 genomic RNA, complete genome.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Victorivirus	Totiviridae	Rosellinia necatrix victorivirus 1	AB742454	NC_021565	AB742454	Rosellinia necatrix victorivirus 1 RNA, complete genome, isolate: W1029.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Victorivirus	Totiviridae	Sphaeropsis sapinea RNA virus 1	AF038665	NC_001963	AF038665	Sphaeropsis sapinea RNA virus 1, complete genome.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Victorivirus	Totiviridae	Sphaeropsis sapinea RNA virus 2	AF039080	NC_001964	AF039080	Sphaeropsis sapinea RNA virus 2, complete genome.	fungi
III_dsRNAviruses	Unassigned	Totiviridae		Victorivirus	Totiviridae	Tolypocladium cylindrosporum virus 1	FR750562	NC_014823	FR750562	Tolypocladium cylindrosporum virus 1 CP gene for coat protein and RdRp gene for RNA dependent RNA polymerase, genomic RNA.	fungi
