# Genome	Order	Family	Subfamily	Genus	Class	Virus Name	GenBank Accession Number	RefSeq Accession Number	Accession number used	Sequence description	Host
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Bat associated cyclovirus 10	KM382270	NC_025792	KM382270	Bat circovirus POA/2012/VI, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Bat associated cyclovirus 11	KJ641717		KJ641717	Bat associated cyclovirus 11 isolate BtMspp.-CV/GD2012, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Bat associated cyclovirus 12	KM382269	NC_025791	KM382269	Bat circovirus POA/2012/II, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Bat associated cyclovirus 13	KJ641728		KJ641728	Bat associated cyclovirus 13 isolate BtPa-CV-2/NX2013, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Bat associated cyclovirus 14	KT732785		KT732785	Pacific flying fox associated cyclovirus-1 isolate Tbat_H_103699, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Bat associated cyclovirus 15	KT732786		KT732786	Pacific flying fox associated cyclovirus-2 isolate Tbat_H_88317, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Bat associated cyclovirus 16	KT732787		KT732787	Pacific flying fox associated cyclovirus-3 isolate Tbat_K_103923, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Bat associated cyclovirus 2	JF938079		JF938079	Bat circovirus ZS/China/2011 isolate YN-BtCV-2, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Bat associated cyclovirus 3	JF938081		JF938081	Bat circovirus ZS/China/2011 isolate YN-BtCV-4, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Bat associated cyclovirus 4	JF938082		JF938082	Bat circovirus ZS/China/2011 isolate YN-BtCV-5, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Bat associated cyclovirus 5	HQ738637	NC_014929	HQ738637	Cyclovirus bat/USA/2009 isolate CyCV-TB, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Bat associated cyclovirus 6	KJ641712		KJ641712	Bat associated cyclovirus 6 isolate BtRp-CV-3/GD2012, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Bat associated cyclovirus 7	KJ641740		KJ641740	Bat associated cyclovirus 7 isolate BtRf-CV-24/YN2010, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Bat associated cyclovirus 8	KJ641715		KJ641715	Bat associated cyclovirus 8 isolate BtRp-CV-52/GD2012, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Bat associated cyclovirus 9	KJ641720		KJ641720	Bat associated cyclovirus 9 isolate BtTp-CV-2/GX2012, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Bovine associated cyclovirus 1	HQ738634		HQ738634	Cyclovirus PKbeef23/PAK/2009 isolate PKbeef23, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Chicken associated cyclovirus 1	HQ738643		HQ738643	Cyclovirus NGchicken8/NGA/2009 isolate NGchicken8, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Chimpanzee associated cyclovirus 1	GQ404849		GQ404849	Cyclovirus Chimp11, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Cockroach associated cyclovirus 1	JX569794	NC_020206	JX569794	Florida woods cockroach-associated cyclovirus isolate GS140, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Dragonfly associated cyclovirus 1	JX185419		JX185419	Dragonfly cyclovirus 1 isolate TO-DFpB1-2010, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Dragonfly associated cyclovirus 2	JX185422	NC_023869	JX185422	Dragonfly cyclovirus 2 isolate FL1-NZ38-2010, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Dragonfly associated cyclovirus 3	JX185424	NC_023868	JX185424	Dragonfly cyclovirus 3 isolate FL2-5E-2010, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Dragonfly associated cyclovirus 4	KC512916		KC512916	Dragonfly cyclovirus 4 isolate DfCyV-4_US-DFKWGX-2012, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Dragonfly associated cyclovirus 5	JX185426	NC_023866	JX185426	Dragonfly cyclovirus 5 isolate PR-6E-2010, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Dragonfly associated cyclovirus 6	KC512918		KC512918	Dragonfly cyclovirus 6 isolate DfCyV-6_US-DFKWGX-2012, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Dragonfly associated cyclovirus 7	KC512919		KC512919	Dragonfly cyclovirus 7 isolate DfCyV-7_NZ-DFNZ3-2011, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Dragonfly associated cyclovirus 8	KC512920		KC512920	Dragonfly cyclovirus 8 isolate DfCyV-8_AU-DFB007B-2010, complete genome.	invertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Feline associated cyclovirus 1	KM017740	NC_024700	KM017740	Feline cyclovirus, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Goat associated cyclovirus 1	HQ738636	NC_014928	HQ738636	Cyclovirus PKgoat11/PAK/2009 isolate PKgoat11, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Horse associated cyclovirus 1	KR902499		KR902499	Cyclovirus Equ1, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Human associated cyclovirus 1	GQ404847		GQ404847	Cyclovirus PK5510, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Human associated cyclovirus 10	KF726984	NC_023874	KF726984	Human cyclovirus strain 7078A, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Human associated cyclovirus 11	KJ831064		KJ831064	Cyclovirus SL-108277, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Human associated cyclovirus 2	GQ404844		GQ404844	Cyclovirus PK5006, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Human associated cyclovirus 3	GQ404846		GQ404846	Cyclovirus PK5222, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Human associated cyclovirus 4	GQ404857		GQ404857	Cyclovirus TN25, complete genome	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Human associated cyclovirus 5	GQ404845		GQ404845	Cyclovirus PK5034, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Human associated cyclovirus 6	GQ404854		GQ404854	Cyclovirus NG12, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Human associated cyclovirus 7	GQ404855		GQ404855	Cyclovirus NG14, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Human associated cyclovirus 8	KF031466		KF031466	Cyclovirus VN isolate hcf2, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Human associated cyclovirus 9	KC771281	NC_021568	KC771281	Human cyclovirus VS5700009, complete genome.	vertebrates
II_ssDNAviruses	Unassigned	Circoviridae		Cyclovirus	Circoviridae	Squirrel associated cyclovirus 1	LC018134	NC_027530	LC018134	Cyclovirus TsCyV-1_JP-NUBS-2014 genes for capsid protein, replication-associated protein, complete cds.	vertebrates
II_ssDNAviruses	Unassigned	Geminiviridae		Becurtovirus	Geminiviridae	Beet curly top Iran virus	EU273818	NC_010417	EU273818	Beet curly top Iran virus-[K], complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Becurtovirus	Geminiviridae	Beet curly top Iran virus	JX131633		JX131633	Beet curly top Iran virus isolate IR:Tab:90:Cowpea:10, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Becurtovirus	Geminiviridae	Beet curly top Iran virus	JX458087		JX458087	Beet curly top Iran virus isolate IR:Nesh:115:Bean:10, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Becurtovirus	Geminiviridae	Beet curly top Iran virus	JX945572		JX945572	Beet curly top Iran virus isolate IR:Tabr:8RB:Red beet:10, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Becurtovirus	Geminiviridae	Spinach curly top Arizona virus	HQ443515	NC_015051	HQ443515	Spinach curly top Arizona virus isolate 09-10 spinach, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Abutilon Brazil virus	FN434438, FN434439	NC_014138, NC_014139	FN434438, FN434439	Abutilon Brazil virus DNA A segment, complete sequence., Abutilon Brazil virus DNA B segment, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Abutilon golden mosaic virus	KC430935		KC430935	Abutilon golden mosaic Yucatan virus isolate Conkal-2007 segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Abutilon mosaic Bolivia virus	HM585445, HM585446	NC_015045, NC_015048	HM585445, HM585446	Abutilon mosaic Bolivia virus segment DNA-A, complete sequence., Abutilon mosaic Bolivia virus segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Abutilon mosaic Brazil virus	JF694480, JF694479	NC_016574, NC_016577	JF694480, JF694479	Abutilon mosaic Brazil virus isolate BgV01A.1.C21 segment DNA-A, complete sequence., Abutilon mosaic Brazil virus isolate BgV06B.1.C77 segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Abutilon mosaic virus	X15983, X15984	NC_001928, NC_001929	X15983, X15984	Abutilon mosaic virus subgenome DNA A., Abutilon mosaic virus subgenome DNA B.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	African cassava mosaic virus	J02057, J02058	NC_001467, NC_001468	J02057, J02058	African cassava mosaic virus isolate West Kenyan 844 segment DNA1, complete sequence., African cassava mosaic virus isolate West Kenyan 844 segment DNA2, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum enation virus	AJ437618	NC_003434	AJ437618	Ageratum enation virus complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum enation virus	FN543099		FN543099	Ageratum enation virus, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum enation virus	HM149260		HM149260	Ageratum enation virus-Papaver somniferum isolate 2 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum leaf curl Cameroon virus	FR717144	NC_014645	FR717144	Ageratum leaf curl Cameroon virus, complete sequence, isolate pBal.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum leaf curl Cameroon virus	FR873228		FR873228	Ageratum leaf curl Cameroon virus [CM:AGFG24:2009] complete A component, isolate AGFG24.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum leaf curl virus	AJ851005	NC_006384	AJ851005	Ageratum leaf curl virus -[G52] complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum yellow vein China virus - [Hn2]	AJ495813	NC_004090	AJ495813	Ageratum yellow vein China virus-[Hn2] complete genome, isolate Hn2.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum yellow vein China virus - OX1	JX972141	NC_021202	JX972141	Ageratum Yellow vein China virus - OX1, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum yellow vein Hualian virus	DQ866124	NC_010812	DQ866124	Ageratum yellow vein Hualian virus-[Taiwan:Hsinchu:tom:2003] segment DNA A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum yellow vein Hualian virus	DQ866132		DQ866132	Ageratum yellow vein Hualian virus-[Taiwan:Hualian4:2000] segment DNA A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum yellow vein Sri Lanka virus	AF314144	NC_002981	AF314144	Ageratum yellow vein Sri Lanka virus segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum yellow vein Taiwan virus	AF307861	NC_004627	AF307861	Ageratum yellow vein Taiwan virus-[Taiwan] DNA A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum yellow vein USA virus	KJ744212	NC_027040	KJ744212	Ageratum yellow vein virus strain Guam 12-02 segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum yellow vein virus	AB100305		AB100305	Ageratum yellow vein virus-[Tomato] DNA, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum yellow vein virus	AB306314		AB306314	Ageratum yellow vein virus-Ishigaki DNA, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum yellow vein virus	EU487045		EU487045	Ageratum yellow vein China virus isolate P157, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum yellow vein virus	JN809816		JN809816	Ageratum yellow vein virus isolate AFSP3d segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum yellow vein virus	JN809820		JN809820	Ageratum yellow vein virus isolate AFSP6b segment A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum yellow vein virus	JQ804985		JQ804985	Ageratum yellow vein China virus isolate NN-1, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum yellow vein virus	KC172826		KC172826	Ageratum yellow vein China virus isolate tomato segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Ageratum yellow vein virus	X74516	NC_004626	X74516	Ageratum yellow vein virus V1, V2, C1, C2, C3, C4, C5 genes.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Allamanda leaf curl virus	EF602306	NC_010947	EF602306	Allamanda leaf curl virus isolate G10 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Allamanda leaf mottle distortion virus	KC202818	NC_024009	KC202818	Allamanda leaf mottle distortion virus isolate Al-K1 segment DNA-A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Alternanthera yellow vein virus	AJ965540	NC_007211	AJ965540	Alternanthera yellow vein virus, complete genome, isolate G38.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Alternanthera yellow vein virus	EF544602		EF544602	Alternanthera yellow vein virus isolate PT1 segment DNA A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Alternanthera yellow vein virus	EF544604		EF544604	Alternanthera yellow vein virus isolate F22 segment DNA A, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Andrographis yellow vein leaf curl virus	KM359406	NC_028262	KM359406	Andrographis yellow vein leaf curl virus isolate A-64, complete genome.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Asystasia mosaic Madagascar virus	KP663485, KP663484	NC_026514, NC_026513	KP663485, KP663484	Asystasia mosaic Madagascar virus isolate MG493 segment DNA-A, complete sequence., Asystasia mosaic Madagascar virus isolate MG493 segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Bean calico mosaic virus	AF110189, AF110190	NC_003504, NC_003505	AF110189, AF110190	Bean calico mosaic virus DNA A coat protein (AV1), replication enhancer protein (AC3), transcription activator protein (AC2), replication initiator protein (AC1), and AC4 (AC4) genes, complete cds., Bean calico mosaic virus DNA B movement protein (BV1) and movement protein (BC1) genes, complete cds.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Bean chlorosis virus	JN848770, JN848771	NC_019569, NC_019568	JN848770, JN848771	Bean chlorosis virus isolate Venezuela:La Barinesa 459:2006 segment DNA-A, complete sequence., Bean chlorosis virus isolate Venezuela:La Barinesa 459:2006 segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Bean chlorotic mosaic virus	JN848772, JQ283246	NC_022005, NC_022003	JN848772, JQ283246	Bean chlorotic mosaic virus isolate Venezuela:Rubio 932:2007 segment DNA-A, complete sequence., Bean chlorotic mosaic virus isolate Venezuela:Rubio 932:2007 segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Bean dwarf mosaic virus	M88179, M88180	NC_001931, NC_001930	M88179, M88180	Bean dwarf mosaic virus segment DNA A, complete sequence., Bean dwarf mosaic virus segment DNA B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Bean golden mosaic virus	JN419006, JN419008		JN419006, JN419008	Bean golden mosaic virus isolate BR:Mac2:10 segment DNA-A, complete sequence., Bean golden mosaic virus isolate BR:Mes2:10 segment DNA-B, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Bean golden mosaic virus	M88686, M88687	NC_004042, NC_004043	M88686, M88687	Bean golden mosaic virus-[Brazil] coat protein (AR1), AL3 protein (AL3), AL2 protein (AL2), and putative replicative protein (AL1) genes, complete cds., Bean golden mosaic virus-[Brazil] BR1 protein (BR1) and BL1 protein (BL1) genes, complete cds.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Bean golden yellow mosaic virus	D00201, D00200	NC_001439, NC_001438	D00201, D00200	Bean golden yellow mosaic virus-[Puerto Rico-Japan] B component DNA, complete sequence., Bean golden yellow mosaic virus-[Puerto Rico-Japan] A component DNA, complete sequence.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Bean golden yellow mosaic virus	L01635, L01636		L01635, L01636	Bean golden yellow mosaic virus-[Dominican Republic] coat protein (AR1), AL3 protein (AL3), and AL2 protein (AL2) genes, complete cds., Bean golden yellow mosaic virus-[Dominican Republic] BR1 protein (BR1) and BL1 protein (BL1) genes, complete cds.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Bean leaf curl Madagascar virus	AM701757		AM701757	Bean leaf curl Madagascar virus cp, v2, rep, c2, c3 and c4 genes, isolated in Fort Dauphin, Madagascar.	plants
II_ssDNAviruses	Unassigned	Geminiviridae		Begomovirus	Geminiviridae	Bean yellow mosaic Mexico virus	FJ944023	NC_015487	FJ944023	Bean yellow mosaic Mexico virus strain 06.05.11 segment DNA-A, complete sequence.	plants
